index,target,actual,predicted,abs_error,percent_error
79,Melt(K),869.0,869.8632199688697,0.8632199688696574,0.09933486408166356
80,Melt(K),879.0,878.067187742998,0.9328122570019559,0.10612198600704834
81,Melt(K),883.0,880.8770604463222,2.1229395536778384,0.2404235055127787
82,Melt(K),883.0,880.8957606589692,2.1042393410308478,0.23830570113599608
83,Melt(K),879.0,879.7664351074138,0.7664351074138267,0.08719398264093581
84,Melt(K),880.0,878.445250499234,1.554749500765979,0.17667607963249743
85,Melt(K),874.0,874.7492153351095,0.7492153351095112,0.08572257838781583
86,Melt(K),957.0,957.2219673764121,0.2219673764120671,0.02319408321965171
87,Melt(K),993.0,993.0486344882781,0.04863448827813954,0.004897732958523615
96,Melt(K),1049.0,1048.9490430488886,0.050956951111402304,0.004857669314718995
97,Melt(K),1013.0,1013.9084401783432,0.9084401783431986,0.08967820121847953
98,Melt(K),939.0,937.0149826172366,1.9850173827634308,0.21139695237097217
99,Melt(K),852.0,852.1639338298346,0.1639338298346047,0.019241059839742312
100,Melt(K),779.0,778.1151899400219,0.8848100599781219,0.11358280615893719
101,Melt(K),890.0,887.9918466311,2.0081533689000253,0.22563520998876663
102,Melt(K),935.0,936.652745515505,1.6527455155049893,0.1767642262572179
103,Melt(K),1034.0,1034.859795659412,0.8597956594119296,0.08315238485608596
104,Melt(K),961.0,961.757429512639,0.7574295126389643,0.07881680672621888
105,Melt(K),904.0,903.0741728801071,0.9258271198929151,0.10241450441293297
106,Melt(K),831.0,832.0648589963948,1.0648589963948325,0.12814187682248268
107,Melt(K),738.0,738.6979512791436,0.6979512791435809,0.09457334405739566
108,Melt(K),644.0,644.9362342208452,0.9362342208452219,0.1453779846032951
109,Melt(K),645.0,665.1612627989434,20.161262798943426,3.125777178130759
110,Melt(K),717.0,716.5647183870033,0.4352816129967323,0.06070873263552743
111,Melt(K),787.0,786.3758796554264,0.6241203445736119,0.07930372866246646
112,Melt(K),798.0,798.8588132379292,0.8588132379292119,0.10762070650741991
113,Melt(K),830.0,830.3856362342204,0.385636234220442,0.046462196894029105
114,Melt(K),828.0,827.8633210263716,0.13667897362836356,0.016507122418884468
